storeid,completestorename,city,pct_negative,pct_neutral,pct_positive,review_count,top_complaint_aspect,top_praise_aspect
peaw,Non Stop,Lahore,40.04884004884005,13.406593406593407,46.54456654456654,4095,taste,taste
cxhm,Kababjees Fried Chicken - Gulberg,Lahore,59.01886792452831,9.50943396226415,31.471698113207548,3975,taste,taste
so74,Kababjees Fried Chicken - Johar Town,Lahore,61.25854993160055,9.767441860465116,28.974008207934336,3655,taste,taste
alrm,Johnny & Jugnu - Gulberg,Lahore,56.04524180967238,10.062402496099844,33.892355694227774,2564,taste,taste
x4nb,Maan G Ka Dasterkhwan (Homechef),Lahore,47.47899159663865,7.0588235294117645,45.46218487394958,2380,taste,taste
s5nn,Foods Inn - SMCHS,Karachi,50.62555853440573,8.891867739052724,40.48257372654155,2238,taste,taste
wx7x,Pehalwan Beef Nalli Biryani,Hyderabad,44.41611422743498,10.453850076491586,45.130035696073435,1961,taste,taste
merz,Kababjees Fried Chicken - Badar Commercial,Karachi,59.33161953727506,9.87146529562982,30.79691516709512,1945,taste,taste
ueqr,Burger Lab - Johar Town South,Lahore,33.62924281984334,8.25065274151436,58.120104438642294,1915,taste,taste
biic,Akram Biryani - Latifabad Unit 11,Hyderabad,32.94675803900896,9.96309963099631,57.090142329994734,1897,taste,taste
t4jn,KFC - Akbar Chowk,Lahore,69.55543050084412,13.280810354530107,17.16375914462577,1777,taste,taste
b8eq,Karachi Paratha Roll & Bar.B.Q,Lahore,51.71830985915493,10.816901408450704,37.46478873239437,1775,taste,taste
qcve,Kababjees Fried Chicken - FB Area,Karachi,59.90593768371546,9.876543209876543,30.217519106407998,1701,taste,taste
v6gt,Savour Foods - Blue Area,Islamabad,50.44987146529563,14.331619537275063,35.2185089974293,1556,delivery_rider,taste
u1tm,Ajmal Chicken Biryani & Naan Shop,Multan,37.677245104659015,10.668467251856853,51.65428764348413,1481,taste,taste
fw0s,Ahmed Sweets & Bakers - MDA,Multan,26.946513202437373,9.61408259986459,63.43940419769803,1477,taste,taste
ve6w,Mardan Pyala Hotel,Hyderabad,43.97506925207757,8.033240997229916,47.99168975069252,1444,taste,taste
u2vx,KFC - Defence Z Block,Lahore,64.61107217939734,12.96426068675543,22.42466713384723,1427,taste,taste
epsn,Hot & Roll BBQ Tonight,Karachi,66.99507389162561,8.72624912033779,24.278676988036594,1421,taste,taste
kz1i,GHAZI BIRYANI AND PAKWAN HOUSE - FB AREA,Karachi,52.8328611898017,11.543909348441925,35.623229461756374,1412,taste,taste
n3mn,Haider Fast Food & Bar B Q,Karachi,38.83861236802414,9.276018099547512,51.88536953242836,1326,taste,taste
ejot,Daddy Zinger,Bahawalpur,31.037093111279333,9.992429977289932,58.97047691143074,1321,taste,taste
u4ul,Mashallah Paratha,Lahore,53.333333333333336,10.984848484848484,35.68181818181818,1320,taste,taste
h6k3,A-One Foods - Jaranwala Rd,Faisalabad,40.27671022290546,8.916218293620293,50.80707148347425,1301,taste,taste
gula,Kababjees Fried Chicken - Disco,Karachi,64.94607087827427,9.784283513097073,25.26964560862866,1298,taste,taste
t4ha,Bun - B,Karachi,31.098986749805146,5.378020265003897,63.52299298519096,1283,taste,taste
u6mp,Biryani King - Shadman,Lahore,46.4710547184774,12.846946867565423,40.681998413957174,1261,taste,taste
oxmd,Kababjees Fried Chicken - Garden,Karachi,50.87859424920128,10.62300319488818,38.498402555910545,1252,taste,taste
w4gd,INDUS RESTAURANT QASIMABAD,Hyderabad,35.468374699759806,14.651721377101682,49.879903923138514,1249,taste,taste
qan3,Kababjees Fried Chicken - Jauhar,Karachi,58.95765472312704,9.853420195439739,31.188925081433226,1228,taste,taste
zuhk,Ajwa Biryani+,Lahore,54.52261306532663,9.631490787269682,35.845896147403685,1194,taste,taste
v2yj,Khayam Chowk Ki Mashoor Fruit Chaat,Sargodha,29.075630252100844,9.327731092436975,61.596638655462186,1190,taste,taste
irap,Haider's Roof Top Restaurant,Karachi,37.08999158957107,7.401177460050462,55.508830950378474,1189,taste,taste
op0h,Lucky Broast - Shah Faisal Branch,Karachi,40.136635354397946,8.368915456874467,51.494449188727586,1171,taste,taste
g0ac,Baba Pulao & Pakwan Centre (Hyderabadi yakhni pulao),Karachi,57.36301369863014,13.184931506849315,29.45205479452055,1168,quantity,taste
w2jy,Chatpata Palace - University Road,Sargodha,56.5180102915952,9.948542024013722,33.533447684391085,1166,quantity,taste
x4fw,Savour Foods - Gulberg,Lahore,46.206896551724135,12.758620689655173,41.03448275862069,1160,taste,taste
bhe0,Chick on Fire,Lahore,48.08362369337979,8.449477351916377,43.46689895470383,1148,taste,taste
q7wa,Farah Kitchen,Multan,52.836879432624116,8.687943262411348,38.47517730496454,1128,taste,taste
u2pv,Manchester Pizza - Delhi Colony 2,Karachi,15.93554162936437,4.744852282900626,79.31960608773501,1117,taste,taste
uegb,Kababjees Fried Chicken - Koh e Noor Faisalabad,Faisalabad,52.24014336917563,7.885304659498208,39.87455197132617,1116,taste,taste
cdeq,Inayat Sweets & Bakers,Sialkot,40.93778178539225,8.476104598737603,50.586113615870154,1109,taste,taste
hzaw,Kababjees Fried Chicken - Bahria Town Phase 4,Islamabad,59.27272727272728,8.454545454545455,32.27272727272727,1100,taste,taste
t1uw,Mehar G Tikka Shop,Faisalabad,41.19266055045871,11.834862385321102,46.972477064220186,1090,quantity,taste
bcar,Hafeez Sons Roll Fast Food - PECHS,Karachi,57.592592592592595,11.296296296296296,31.11111111111111,1080,taste,taste
g1dy,Younas Sweet Mart,Rahim Yar Khan,27.027027027027028,8.946877912395154,64.02609506057782,1073,taste,taste
dca7,Nalli Pur Biryani & Pulao,Lahore,44.64119291705499,10.251630941286113,45.1071761416589,1073,taste,taste
bgxq,ALLAH WALA BIRYANI (Tariq Road),Karachi,52.80373831775701,11.869158878504672,35.32710280373832,1070,taste,taste
hrdg,Biryani King - Islampura,Lahore,43.9622641509434,8.584905660377357,47.45283018867924,1060,taste,taste
c6yr,Mommy's kitchen,Lahore,46.00760456273764,9.505703422053232,44.48669201520912,1052,taste,taste
dov4,Al Syed Biryani And Pakwan Center -Iqbal town,Lahore,39.691714836223504,10.597302504816955,49.71098265895954,1038,taste,taste
wtlm,Chilli Try Fry!,Karachi,41.6015625,10.3515625,48.046875,1024,taste,taste
fjg8,Oven X,Bahawalpur,47.42574257425743,9.504950495049505,43.06930693069307,1010,taste,taste
brw5,Quetta Namkeen Hotel,Hyderabad,26.38888888888889,8.829365079365079,64.78174603174604,1008,taste,taste
s8ta,Al Madina Fast Food - Nagin Chowrangi,Karachi,39.54183266932271,8.366533864541832,52.091633466135455,1004,taste,taste
rxjq,Mamu Biryani & Pakwan Center - Perfume Chowk,Karachi,57.185929648241206,11.85929648241206,30.954773869346734,995,quantity,taste
n4zf,Hyderi Hotel,Hyderabad,40.82661290322581,10.887096774193548,48.28629032258064,992,taste,taste
e4vm,New Quetta Abdul Malik Hotel,Karachi,53.34685598377283,12.170385395537526,34.48275862068966,986,taste,taste
t0mk,Jama Restaurant,Karachi,49.39148073022312,10.446247464503044,40.16227180527384,986,taste,taste
v2hx,Haji Baba Tikka Shop,Lahore,54.15821501014199,9.634888438133874,36.206896551724135,986,taste,taste
c9yj,Burger Top,Karachi,44.114636642784035,6.448311156601842,49.437052200614126,977,taste,taste
u4ws,Jalil Restaurant & BBQ Inn,Peshawar,38.659793814432994,9.175257731958762,52.164948453608254,970,quantity,taste
npt0,Karachi Naseeb Baryani,Lahore,61.85031185031185,13.097713097713099,25.05197505197505,962,quantity,taste
w9jo,Noorani kichen (Homechef),Karachi,50.676378772112386,7.700312174817898,41.62330905306972,961,taste,taste
q7gw,Mohsin Foods,Karachi,48.319327731092436,10.819327731092438,40.86134453781513,952,taste,taste
jwep,Jeddah Foods - FB Area,Karachi,39.05263157894737,7.578947368421053,53.368421052631575,950,taste,taste
qf4y,Rolls King,Quetta,29.567053854276665,9.609292502639915,60.82365364308342,947,taste,taste
taf9,Full Flame Grill & Chill,Wah Cantt,47.40190880169671,9.544008483563097,43.05408271474019,943,taste,taste
t8yb,KFC - Jauhar,Karachi,57.683982683982684,12.121212121212121,30.1948051948052,924,taste,taste
n4zz,Food Break - Bahadurabad,Karachi,54.04814004376368,9.737417943107221,36.21444201312911,914,taste,taste
fux8,Karachi Fast Food & Chinese - Allama Iqbal Town,Lahore,39.15929203539823,11.061946902654867,49.7787610619469,904,taste,taste
erkm,New Cafe Dua Restaurant,Hyderabad,47.25028058361392,11.335578002244668,41.41414141414141,891,taste,taste
n8mw,Al Karam Fruit Chaat Samosa & Juices,Gujrat,44.38202247191011,10.0,45.61797752808989,890,taste,taste
bo5i,Mirchi 360 - Garisson,Hyderabad,36.41488162344983,7.328072153325817,56.25704622322435,887,taste,taste
fjlt,Hen n' Bun - Gulberg,Lahore,48.0225988700565,8.813559322033898,43.163841807909606,885,taste,taste
t2cn,Hafeez Roll Fast Food,Karachi,50.62146892655367,12.31638418079096,37.06214689265537,885,taste,taste
ysx7,Kababjees Fried Chicken - Abdullah Mall,Hyderabad,51.696832579185525,10.633484162895927,37.66968325791855,884,taste,taste
t9kx,786 Burger Point & Shawarma - Millat RD,Faisalabad,52.451539338654506,11.402508551881414,36.14595210946408,877,taste,taste
nvvv,Anaya's Kitchenette,Lahore,11.972633979475484,5.017103762827822,83.0102622576967,877,taste,taste
kdxg,Cafe M&M Lahore,Lahore,43.5632183908046,8.735632183908045,47.701149425287355,870,taste,taste
dpcc,Mandi Al Khaleej - Gulshan,Karachi,49.770114942528735,9.195402298850574,41.03448275862069,870,taste,taste
p1qr,Dawat Sheraz BBQ and Juice Corner,Faisalabad,33.88042203985932,9.026963657678781,57.0926143024619,853,taste,taste
m5oy,Fatima's Kitchen,Lahore,66.54929577464789,8.568075117370892,24.88262910798122,852,taste,taste
aybp,Hardee's - Sialkot,Sialkot,53.46650998824912,12.45593419506463,34.07755581668625,851,taste,taste
jg6e,Kababjees Fried Chicken - North Karachi,Karachi,44.693396226415096,8.372641509433961,46.93396226415094,848,taste,taste
t990,Bombay Bhel - Jauhar,Karachi,62.85377358490566,6.839622641509433,30.306603773584907,848,taste,taste
t8jm,Dhuaan N Dukhaan,Sargodha,42.857142857142854,10.979929161747345,46.162927981109796,847,taste,taste
z1aq,Night Beef Loader Nalli Biryani,Hyderabad,33.64817001180638,10.15348288075561,56.19834710743802,847,taste,taste
q20m,Junaid Spicy Burger Point,Hyderabad,40.8983451536643,10.16548463356974,48.93617021276596,846,taste,taste
n0fa,Ideal Food,Islamabad,51.245551601423486,8.778173190984578,39.97627520759193,843,taste,taste
elot,Savour Foods- Peshawar Road,Rawalpindi,40.54696789536266,15.457788347205708,43.99524375743163,841,taste,taste
mj2h,Muffinns,Bahawalpur,45.41120381406436,11.084624553039331,43.5041716328963,839,taste,taste
t3ln,Mandi Al Khaleej Tariq Road,Karachi,51.3126491646778,11.694510739856803,36.9928400954654,838,taste,taste
u4xe,The Refreshment Centre,Rawalpindi,48.31730769230769,10.096153846153847,41.58653846153847,832,taste,taste
s3mu,KFC - Bahria Pindi,Rawalpindi,71.10036275695283,14.026602176541717,14.873035066505441,827,taste,delivery_rider
zpo9,Tortilicious,Karachi,39.41958887545345,6.892382103990327,53.68802902055623,827,taste,taste
uqij,Tasty Dot,Lahore,26.545454545454543,7.878787878787878,65.57575757575758,825,taste,taste
j3w7,Khabbay Ki Sajji - F-10,Islamabad,51.52253349573691,9.378806333739343,39.09866017052375,821,taste,taste
r8yi,MEG,Lahore,49.02439024390244,8.292682926829269,42.68292682926829,820,taste,taste
jpjs,Khausey Extreme,Karachi,45.90964590964591,4.761904761904762,49.32844932844933,819,taste,taste
n3uz,Rakha Naan Shop,Lahore,61.88725490196079,11.151960784313726,26.96078431372549,816,taste,taste
p9ya,Noman Restaurant - PNT Colony,Karachi,39.926289926289925,10.81081081081081,49.26289926289926,814,taste,taste
n1br,Indus Snacks And BBQ,Hyderabad,38.76543209876544,13.82716049382716,47.40740740740741,810,taste,taste
bjw3,Koozi Haleem,Lahore,36.10421836228288,9.801488833746898,54.09429280397022,806,taste,taste
r6jb,Pizza Studio,Lahore,21.144278606965177,5.970149253731343,72.88557213930348,804,taste,taste
n0ek,Kamran Sweets & Halwa Puri,Lahore,43.445692883895134,9.238451935081148,47.31585518102372,801,quantity,taste
u594,AL MADINA FAST FOOD BBQ AND PIZZA - Nagin Chorangi,Karachi,38.93805309734513,8.091024020227561,52.97092288242731,791,taste,taste
ogjc,Almaida Fried (chowk fawara),Bahawalpur,49.174078780177894,10.546378653113088,40.27954256670902,787,taste,taste
x8ug,Fatimas Kitchen (Homechef),Lahore,54.71938775510205,9.821428571428571,35.45918367346938,784,taste,taste
unm2,Ghousia Biryani branch 3,Karachi,47.509578544061306,13.282247765006385,39.20817369093231,783,taste,taste
rjh6,Afshan's Kitchen,Lahore,20.81736909323116,1.9157088122605364,77.2669220945083,783,taste,quantity
a83h,Driver Hotel & Restaurant,Lahore,5.626598465473146,7.928388746803069,86.44501278772378,782,taste,taste
fjtf,PIZZA RUN FAST-FOOD,Karachi,38.51091142490372,8.34403080872914,53.14505776636713,779,taste,taste
b80p,Johnny & Jugnu - Phase 4 DHA,Lahore,54.685494223363285,9.75609756097561,35.5584082156611,779,taste,taste
t4ke,Indus Foods ( Indus Biryani ),Karachi,51.156812339331616,13.753213367609254,35.08997429305913,778,taste,taste
quko,Javed Nihari - PIA Road,Lahore,38.78865979381443,7.860824742268041,53.350515463917525,776,taste,taste
vo8l,MASTER PAKWAN AND FOOD CENTRE (New Karachi),Karachi,49.74226804123711,10.051546391752577,40.20618556701031,776,taste,taste
n5zb,Umar Khayam BBQ ( Khayam Chowk),Sargodha,51.87096774193548,10.967741935483872,37.16129032258065,775,taste,taste
t4fx,Madina Restaurant Al-Asif Square- Gulshan-e-Iqbal,Karachi,57.105943152454785,9.17312661498708,33.72093023255814,774,taste,taste
btoq,Ranchers - Sargodha,Sargodha,48.50843060959792,8.300907911802852,43.190661478599225,771,taste,taste
rrfa,Haji Pervaiz Chanay Walay,Lahore,59.765625,11.067708333333332,29.166666666666668,768,quantity,taste
w1mb,Sarwar Halwa Puri,Lahore,48.37027379400261,11.342894393741851,40.28683181225554,767,quantity,taste
s4og,McDonald's - Sialkot,Sialkot,63.70757180156657,12.793733681462141,23.49869451697128,766,taste,taste
sz71,Khan Hotel,Lahore,9.138381201044385,7.702349869451696,83.15926892950391,766,taste,taste
stt8,Fri Chicks - GT Road,Lahore,54.64052287581699,9.934640522875817,35.42483660130719,765,taste,taste
a34d,Burger Lab – Gulberg LHR,Lahore,37.48361730013106,5.242463958060288,57.27391874180865,763,taste,taste
s9dg,Thaliland - Garden,Karachi,53.815789473684205,9.868421052631579,36.31578947368421,760,taste,taste
bewj,Al Kaif Pizza & Burger,Islamabad,43.79947229551451,10.026385224274406,46.17414248021108,758,taste,taste
t4wc,Tornado,Sargodha,38.62433862433862,8.333333333333332,53.042328042328045,756,taste,taste
b6do,Kababjees Express - Mosamiyat,Karachi,43.973509933774835,10.596026490066226,45.43046357615894,755,taste,taste
mrhm,Abid Hotel & Restaurant,Faisalabad,48.07436918990704,8.49933598937583,43.42629482071713,753,taste,taste
w9mt,Madni Mohammadi Nehari - Shadewal Chowk,Lahore,51.86170212765957,12.101063829787234,36.03723404255319,752,taste,taste
ncmq,Signature Burgers & Wings,Karachi,50.93333333333333,9.866666666666667,39.2,750,taste,taste
t7qw,Al Basit Restaurant,Karachi,34.002677376171356,8.299866131191433,57.69745649263721,747,taste,taste
u3mk,Cock N Bull - Johar Town,Lahore,58.65771812080537,9.93288590604027,31.409395973154364,745,taste,taste
n0ls,Karachi Naseeb Biryani & Murgh Pulao,Lahore,40.56603773584906,13.477088948787062,45.956873315363886,742,quantity,taste
bxce,New cafe Dua Fast food BBQ,Hyderabad,46.14343707713126,7.983761840324763,45.87280108254398,739,taste,taste
u4et,Babar Murgh Pulao - Cantt,Multan,48.44384303112314,11.502029769959405,40.054127198917456,739,taste,taste
u5ev,Baba fareed Burger Point,Gujranwala,39.56343792633015,9.413369713506139,51.02319236016372,733,taste,taste
u8tm,Darbar Restaurant - G-9,Islamabad,44.80874316939891,9.836065573770492,45.3551912568306,732,taste,taste
w8cc,AL-Rehman Catering & Biryani Centre - FB Area,Karachi,45.953360768175585,9.602194787379972,44.44444444444444,729,taste,taste
ro22,White's Castle - Gujrat,Gujrat,36.91460055096419,7.7134986225895315,55.371900826446286,726,taste,taste
urmt,Ahbab Namkeen,Karachi,36.91460055096419,8.264462809917356,54.82093663911846,726,taste,taste
o8ot,Minal's Kitchen,Lahore,32.4585635359116,6.49171270718232,61.04972375690608,724,taste,taste
t4ql,Hot n Spicy Restaurant - PWD,Rawalpindi,67.12707182320442,11.187845303867404,21.685082872928177,724,taste,taste
k8rd,China Express,Karachi,44.81327800829876,5.394190871369295,49.79253112033195,723,taste,taste
s6gz,Jeddah Foods - Boat Basin,Karachi,51.41643059490085,12.747875354107649,35.8356940509915,706,taste,taste
v2ni,Balochistan Sajji,Karachi,55.60283687943263,11.063829787234042,33.33333333333333,705,taste,taste
u8q7,Karachi Spicy Pizza,Lahore,53.62731152204836,9.103840682788052,37.26884779516359,703,taste,taste
u9cv,Harmain Sharifain Tea Cafe,Karachi,52.714285714285715,11.142857142857142,36.142857142857146,700,taste,taste
udfo,Al Hayat Roll Point & Fast Food,Karachi,39.57142857142858,9.285714285714286,51.142857142857146,700,taste,taste
yob9,Lucky Broast,Karachi,56.22317596566524,8.869814020028613,34.90701001430615,699,taste,taste
l6qq,Blaster Chicken,Rawalpindi,38.737446197991396,9.182209469153516,52.08034433285509,697,taste,taste
ct07,Urwa's Kitchen,Lahore,40.31563845050215,5.738880918220947,53.9454806312769,697,taste,taste
c3sp,Bait Al Shawarma,Lahore,74.56896551724138,10.775862068965516,14.655172413793101,696,taste,taste
kbvr,Xander's - Jauhar,Karachi,70.7492795389049,6.195965417867435,23.054755043227665,694,taste,taste
w8ox,Food Inn,Sialkot,33.52601156069364,7.947976878612717,58.52601156069365,692,taste,taste
xv0c,Kebab & More,Karachi,45.3757225433526,6.791907514450866,47.832369942196536,692,taste,taste
s2ov,Chattha's,Islamabad,60.40462427745664,7.658959537572255,31.9364161849711,692,taste,taste
s8in,Pizza Max - Hyderabad,Hyderabad,60.781476121562946,10.709117221418236,28.509406657018815,691,taste,taste
mkd9,Ammi ka Kitchen,Karachi,39.27536231884058,6.086956521739131,54.637681159420296,690,quantity,taste
s9fz,KFC - F 6,Islamabad,68.98550724637681,12.46376811594203,18.55072463768116,690,delivery_rider,taste
c5r5,Burger Hub,Lahore,55.29753265602322,9.143686502177069,35.55878084179971,689,taste,taste
o8ni,Ranchers - Sialkot,Sialkot,47.314949201741655,9.57910014513788,43.10595065312046,689,taste,taste
txzj,i Kitchen,Lahore,53.41074020319303,9.143686502177069,37.445573294629895,689,taste,taste
koxw,Jamil Sweets - Wah Cantt,Wah Cantt,41.874084919472914,9.66325036603221,48.46266471449488,683,taste,taste
ui5n,Savour Foods - Johar Town,Lahore,41.05571847507331,12.463343108504398,46.48093841642228,682,taste,taste
dntz,Kababjees Fried Chicken - Askari 11,Lahore,60.64610866372981,9.985315712187958,29.368575624082233,681,taste,taste
u8ts,Broadway Pizza - Hyderabad,Hyderabad,52.71659324522761,12.62848751835536,34.65491923641703,681,taste,taste
v3un,Al Habib Restaurant,Karachi,46.911764705882355,7.794117647058823,45.294117647058826,680,taste,taste
nkw6,Backyard Grill,Karachi,44.313146233382575,5.465288035450517,50.22156573116692,677,taste,taste
weta,Drop Coffee - Tipu Sultan,Karachi,48.96449704142012,7.840236686390532,43.19526627218935,676,taste,taste
ssia,Hen n' Bun - Johar Town,Lahore,51.11111111111111,11.11111111111111,37.77777777777778,675,taste,taste
jr2o,Karachi Naseeb Biryani & Murgh Pulao - Samanabad,Faisalabad,52.967359050445104,9.792284866468842,37.24035608308605,674,quantity,taste
hyoj,Happy's,Gujrat,41.3946587537092,9.347181008902076,49.25816023738873,674,taste,taste
ee7q,Wokout - Nagan Chowrangi,Karachi,40.41604754829123,8.172362555720653,51.41158989598811,673,taste,taste
shxv,AL-Rehman Catering & Biryani Centre - Gulshan,Karachi,42.410714285714285,8.928571428571429,48.660714285714285,672,taste,taste
s5gf,Karachi Hot N Spicy - DHA,Lahore,55.07462686567164,9.402985074626866,35.52238805970149,670,taste,taste
wpu6,Tawakkal Halwa Puri - Gulistan e Johar,Karachi,44.92537313432835,10.746268656716417,44.32835820895523,670,quantity,taste
qybr,Ghousia Fastfood & BBQ,Karachi,61.377245508982035,7.634730538922156,30.988023952095805,668,quantity,taste
j80m,Freshco - Mumtazabad,Multan,38.08095952023988,9.745127436281859,52.17391304347826,667,taste,taste
ht1j,Shahdat Shawarma,Karachi,36.85800604229607,9.06344410876133,54.0785498489426,662,taste,taste
n6ia,Riaz Hotel,Jhelum,31.1178247734139,11.027190332326283,57.85498489425982,662,taste,taste
x42n,Marhaba Fried Chicken  & Ice Cream,Faisalabad,43.353474320241695,9.214501510574017,47.43202416918429,662,taste,taste
potm,Sanam's Kitchen,Hyderabad,19.51588502269289,8.472012102874432,72.01210287443268,661,taste,taste
smas,AR Fast Food Bar B Q & Pizza,Karachi,42.03338391502276,7.283763277693475,50.682852807283766,659,taste,taste
u6bt,Zam zam Foods,Karachi,38.50837138508371,9.89345509893455,51.598173515981735,657,taste,taste
jvd2,Original Captain Cooks Shawarma Specialists - D Ground,Faisalabad,50.15243902439024,9.146341463414634,40.70121951219512,656,taste,taste
e4bz,Cafe Akbar Hotel (Gulshan),Karachi,41.37404580152671,9.923664122137405,48.70229007633588,655,taste,taste
q2n0,Sultan Shawarma - Gulberg,Lahore,52.37366003062787,9.95405819295559,37.67228177641654,653,taste,taste
n5a5,Harmain Sharfain Restaurant,Karachi,50.07680491551459,10.44546850998464,39.477726574500764,651,taste,taste
lliw,AR Fast Food,Karachi,56.481481481481474,9.876543209876543,33.641975308641975,648,taste,taste
kq5l,Roulette Kitchen,Lahore,46.52241112828439,6.491499227202473,46.986089644513136,647,taste,taste
o3d3,Hot & Taste Fast Food,Lahore,41.55038759689923,8.372093023255815,50.07751937984496,645,taste,taste
u5k6,Marhaba Mahal,Faisalabad,40.0,11.627906976744185,48.372093023255815,645,taste,taste
jsc8,Taimoori Roll Paratha,Rawalpindi,57.14285714285714,8.540372670807454,34.316770186335404,644,taste,taste
u8dk,Tooso Saba Ave (DHA),Karachi,49.14463452566096,10.88646967340591,39.968895800933126,643,taste,taste
u6bh,Chinese Food Corner,Lahore,41.43302180685358,7.943925233644859,50.62305295950156,642,taste,taste
v6pr,Meerath Kabab Paratha & Bar B Q,Rahim Yar Khan,52.80373831775701,9.968847352024921,37.22741433021807,642,taste,taste
u7dc,AB Bar B Q,Lahore,42.12168486739469,9.67238689547582,48.205928237129484,641,taste,taste
lw9v,Kaka Bawarchi,Lahore,17.425431711145997,1.4128728414442702,81.16169544740973,637,taste,quantity
ewoq,10th Street Pizza,Karachi,66.14173228346458,10.393700787401574,23.46456692913386,635,taste,taste
j6i2,Qalandri Biryani center,Karachi,40.12638230647709,11.374407582938389,48.49921011058452,633,taste,taste
cl25,Karachi Paratha Roll & Bar B Q,Lahore,51.188589540412046,12.519809825673534,36.29160063391442,631,taste,taste
v3di,Broadway Pizza - Faisalabad,Faisalabad,63.59300476947536,7.94912559618442,28.45786963434022,629,taste,taste
gaix,Karachi Naseeb Biryani,Wah Cantt,36.248012718600954,10.333863275039745,53.4181240063593,629,quantity,taste
ngyi,Anarkali Restaurant,Rawalpindi,39.3312101910828,5.7324840764331215,54.93630573248408,628,taste,taste
wwhz,Tasty Time,Islamabad,75.07987220447284,6.549520766773163,18.370607028753994,626,taste,taste
waam,Chicago Chinese,Lahore,37.44,7.04,55.52,625,taste,taste
v7rx,Super Grill Burger,Lahore,56.8,8.64,34.56,625,taste,taste
pzbj,K Boys,Karachi,43.269230769230774,5.769230769230769,50.96153846153846,624,taste,taste
hvn5,Bravo Foods - Commercial Market,Rawalpindi,32.74478330658106,8.346709470304976,58.90850722311396,623,taste,taste
p9ts,Paratha Expert,Karachi,51.04333868378812,12.841091492776885,36.11556982343499,623,quantity,taste
f4k8,Mirchi 360 - Qasimabad,Hyderabad,49.839228295819936,10.932475884244374,39.228295819935695,622,taste,taste
yzao,Mr. Aloo,Lahore,48.07073954983923,7.877813504823152,44.05144694533762,622,taste,taste
qa0o,Seven Star Biryani,Sialkot,37.78135048231511,10.289389067524116,51.929260450160776,622,quantity,taste
wetc,Food In Your Range,Lahore,56.19967793880838,5.152979066022544,38.64734299516908,621,taste,taste
v5fl,Mian Foods - Dground,Faisalabad,42.90322580645161,8.225806451612904,48.87096774193548,620,quantity,taste
ew5v,Rehmat-e-Shereen - North Nazimabad,Karachi,28.640776699029125,9.870550161812297,61.48867313915858,618,taste,taste
epkv,GB CHINESE,Lahore,35.81847649918963,5.186385737439222,58.995137763371154,617,taste,taste
n5wh,Shah Foods,Karachi,40.356564019448946,6.807131280388978,52.836304700162074,617,taste,taste
vilo,Barkat Kitchen,Karachi,17.560975609756095,4.878048780487805,77.5609756097561,615,taste,taste
v2pk,Ali Biryani & Restaurant,Rahim Yar Khan,41.6260162601626,12.845528455284553,45.52845528455284,615,taste,taste
s3wy,McDonald's - Latifabad Hyderabad,Hyderabad,61.174551386623165,10.766721044045676,28.05872756933116,613,taste,taste
dp5b,Swad,Lahore,44.6078431372549,7.516339869281046,47.875816993464056,612,taste,taste
vg3i,Layers Bakeshop - Sialkot,Sialkot,29.901960784313726,8.006535947712418,62.091503267973856,612,taste,taste
vc4k,Zahid Nihari Restaurant - Saddar,Karachi,40.098199672667754,12.438625204582651,47.46317512274959,611,taste,taste
bfg6,Jazeera foodies kitchen,Rawalpindi,15.057283142389524,3.600654664484452,81.34206219312603,611,taste,taste
qj3e,UK's Kitchen,Lahore,10.163934426229508,2.459016393442623,87.37704918032787,610,taste,taste
m87a,Austin Burgers,Karachi,22.003284072249592,3.1198686371100166,74.8768472906404,609,taste,taste
ylnt,California Pizza - Latifabad,Hyderabad,49.093904448105434,10.214168039538714,40.691927512355846,607,taste,taste
o7lh,Pizza Max - Sialkot Cantt,Sialkot,51.07084019769358,9.225700164744646,39.70345963756178,607,taste,taste
v7us,Sufi Biryani House -GT Road,Gujranwala,41.15702479338843,9.421487603305785,49.421487603305785,605,taste,taste
ariw,New Master Nashta House,Karachi,28.689883913764515,10.44776119402985,60.86235489220564,603,taste,taste
v2ck,Karachi Naseeb Biryani,Jhelum,39.3687707641196,11.295681063122924,49.33554817275748,602,taste,taste
lca8,Kababjees Fried Chicken - Dha Phase 5 Lahore,Lahore,53.74376039933444,9.650582362728786,36.605657237936775,601,taste,taste
ozgc,AL BAIK Fast Food Shawarma & Pizza,Hyderabad,33.666666666666664,21.833333333333332,44.5,600,taste,taste
gjcc,De Fiesta Café & Restaurant,Sargodha,53.166666666666664,7.5,39.33333333333333,600,taste,taste
snu9,Kababjees Fried Chicken Mall of Multan,Multan,54.59098497495827,10.18363939899833,35.2253756260434,599,taste,taste
w4sy,Karachi Student Biryani,Faisalabad,52.08681135225376,13.18864774624374,34.72454090150251,599,taste,taste
ecby,Naseeb Biryani Center,Karachi,60.86956521739131,14.214046822742473,24.91638795986622,598,quantity,taste
h4da,Madni Shawarma & Burger Point,Faisalabad,54.773869346733676,8.375209380234507,36.85092127303183,597,taste,taste
v68x,Wok In - Chinese & Fast Food,Lahore,45.469798657718115,7.2147651006711415,47.31543624161073,596,taste,taste
lkyq,Kitchen by AAS,Karachi,27.39495798319328,4.53781512605042,68.0672268907563,595,taste,taste
jgn3,9T9 Broast,Karachi,33.38954468802699,7.419898819561552,59.190556492411474,593,taste,taste
